;詳しい説明や欠番はフラグ変数割り当てに記載
;使用できない番号もあり

1,補正済み戦闘素質,
2,リタイア,
3,復活までの時間,
4,現在位置,
5,友好度,

7,装備1,
8,装備2,

10,拘束,;非戦闘中
11,移動パターン,
12,性格,;Jの性格を流用。-40以下:超弱気 -20以下:弱気 19以下:普通 39以下:強気 40以上:超強気
13,今回の移動前の位置,
14,今回の移動後の位置,
15,HP減少量,;特殊条件による一時的な減少
16,共有状態,
17,装備1残弾,
18,装備2残弾,

;ステータス異常
20,拘束2,;戦闘中
21,丸呑み,
22,寄生,
23,孵化残り時間,
24,ひるみ,
25,睡眠,
26,煙幕,
27,砂煙,
28,発情,
29,戦意喪失,
30,防御,
31,溜め,
32,集中,
33,反撃,
34,前進,
35,絶頂,
36,妊娠,
37,触手服,
38,拘束レベル,
39,強制自慰,
;40,,
;41,,
42,ふたなり,
43,催眠,
44,はいてない,
;45,,
46,触手包帯,
47,貞操帯,
48,スライム服,
49,便意,

;50～99は戦闘中の処理
50,選択コマンド,
51,コマンドの対象,
52,強制コマンド,
53,力溜め,
54,使用アイテム,
55,速度補正,
;56,,
57,妊娠対象,

60,射精量,

70,避妊,

80,侵食進行度,
81,侵食インプラント種別,

99,連続絶頂回数,

100,性格,;(1 おせっかい 2 おてんば 3 がんこもの 4 がんばりや 5 きれもの 6 くろうにん 7 しあわせもの 8 セクシーギャル 9 ぬけめがない 10 ねっけつかん 11 のんきもの 12 ひっこみじあん 13 やさしいひと 14 わがまま 15 ふつう)
101,通常時前コマンド,
102,拘束時前コマンド,
103,トドメを刺された相手,
104,続柄,;「つづきがら」娘が何代目か
105,目的地,
106,前コマンド対象,
107,種族,;娘の種族
108,口調,;(0:ですね 1:だね 2:だな 3:だわ 4:ですわ 5:や 6:だぜ 7:だぞ)

;入れ替え罠
;110,,
;111,,
;112,,
;113,,
;114,,
;115,,
;116,,
;117,,
;118,,
;119,,

120,NPC攻撃補正,
121,NPC道具戦闘補正,

150,月経日,
151,抱卵,
152,産卵リミット,
153,寄生封じの札,
154,卵破壊の札,
155,母乳止めの札,
156,強制自慰,
157,ミニゲーム用出産回数,

160,悪堕ちポイント,
161,乳卵,
162,産卵リミット(B),
163,触手同化率

200,包囲,

201,骨折
202,肉盾


300,速度低下,
301,命中低下,
302,回避低下,
303,攻撃低下,
304,幻覚,

400,ペットへの屈服度
401,ペットのレイプ妊娠判定

500,靴下,
501,服装,
502,全滅ペナルティ,
503,使い魔,
504,魔法の拘束具,
505,放置プレイ,
506,超乳化,
507,覗き,

;排卵パッチ
;508,,
;509,,
;510,,
;511,,
;512,乳姦回数,乳姦パッチ

515,ふたなりカスタマイズ,

;600,最後に発情したターン,

700,口上色,
701,口上種別,



